name,value,year,lastValue,rank
MKR,453.794407,2018.11,360.839045,15
WAVES,452.611000,2017.06,62.230000,13
USDT,452.513729,2017.11,437.804577,9
STRAT,448.548851,2018.06,752.677613,55
REP,448.065200,2018.06,432.459500,33
GAS,447.865450,2018.02,298.930506,101
ETN,445.858615,2018.03,428.962790,62
PAY,444.276795,2018.01,245.283200,90
DRGN,444.261138,2018.02,608.560081,113
ARK,443.849338,2018.02,771.290051,57
ZRX,442.258957,2018.11,343.907452,38
DOGE,440.812519,2018.11,677.834331,24
BTG,440.729301,2018.08,501.693331,25
BTG,439.824841,2018.10,368.428939,26
PPT,439.067581,2018.04,782.032003,58
STEEM,438.143877,2018.07,644.492722,38
USDT,437.804577,2017.10,350.148972,9
DCR,436.817908,2018.08,504.514460,29
STEEM,434.226527,2018.04,1078.356345,37
REP,432.459500,2018.05,281.495500,33
ETC,432.377777,2019.02,583.194524,19
WAVES,431.642000,2018.06,746.437000,22
ARDR,430.707643,2017.12,246.030599,51
LRC,429.334835,2018.02,139.606400,66
ETN,428.962790,2018.02,433.322378,62
VERI,428.210814,2018.03,676.076674,92
BTS,427.901860,2018.08,421.160379,41
KMD,427.883522,2018.03,454.272259,42
ZRX,427.231415,2018.01,105.609000,32
ZRX,427.145833,2018.09,514.342492,36
QTUM,426.628024,2018.09,574.562418,26
ZEC,424.699693,2018.12,609.649092,22
XRP,423.473386,2015.02,753.340322,2
ARDR,423.371990,2018.05,236.889753,62
BTS,421.160379,2018.07,590.269764,41
SYS,421.122732,2018.01,169.343259,86
BCN,417.868515,2018.10,454.912535,41
KMD,417.840872,2018.05,277.033341,47
BAT,416.206000,2018.02,563.300000,23
DGB,414.328917,2018.02,634.456504,34
DASH,411.019134,2017.04,302.789487,8
BTM,409.260304,2018.07,656.046069,52
DOGE,408.089278,2018.06,602.519225,23
XVG,406.742014,2018.07,613.413679,49
XRP,406.333853,2014.12,135.218048,2
BAT,405.679000,2018.03,416.206000,23
NEO,405.432500,2017.08,404.759500,13
NEO,404.759500,2017.07,67.597000,11
ARK,404.512126,2018.03,443.849338,57
AE,403.922347,2018.08,495.869895,48
HC,403.543663,2018.03,490.943151,64
REP,403.497600,2018.07,448.065200,33
BCN,402.412236,2018.04,796.658212,39
BCN,402.340277,2017.07,673.914698,24
SC,399.776095,2018.07,537.824564,50
GNT,399.704926,2017.06,184.714840,30
ARDR,398.695703,2018.03,534.789405,56
NANO,398.524313,2018.09,222.142220,42
EOS,398.523490,2017.09,458.117403,5
ELF,397.027500,2018.02,262.865000,70
NAS,396.879350,2018.05,174.850280,90
ICX,394.629814,2018.08,682.189103,35
LTC,390.795465,2017.04,196.290700,4
MKR,390.377327,2018.08,350.792328,15
GNT,389.886466,2017.07,399.704926,32
IOST,389.775960,2018.06,540.416520,53
MONA,389.551652,2017.12,148.116678,77
XRP,389.032252,2015.03,423.473386,2
XLM,388.774433,2017.06,45.039289,5
BTM,388.537485,2018.03,327.882387,46
STEEM,387.755354,2017.07,308.418934,23
MITH,387.635829,2018.05,125.296561,125
BTS,387.154360,2017.09,352.810394,30
BTS,385.988479,2018.04,600.038193,40
XEM,385.423805,2019.03,369.403167,20
STRAT,385.043345,2017.10,624.871313,39
SAN,383.526209,2018.01,120.677748,88
ARK,382.749729,2018.05,212.120855,63
ENG,381.997494,2018.01,44.264024,85
FUN,380.292291,2018.01,108.487799,91
GAS,378.957520,2018.03,447.865450,103
KCS,378.530708,2018.03,607.179020,48
DGB,378.380747,2018.08,293.079678,37
SYS,377.421169,2018.03,256.952478,95
PAY,377.291463,2017.09,96.323571,65
WAVES,375.779000,2018.04,667.759000,22
LSK,375.720570,2018.10,513.809667,31
RDD,375.552191,2018.01,34.348751,80
BTM,374.666187,2018.01,112.881216,44
DCR,372.103844,2018.09,436.817908,29
BCN,370.848345,2017.09,224.107281,29
CVC,370.338718,2018.01,105.036179,95
XEM,369.403167,2019.02,604.254087,20
BTG,368.428939,2018.09,440.729301,25
DCR,368.311007,2018.11,333.134293,31
NXT,366.407205,2017.12,61.422013,88
ONT,365.586683,2018.10,458.397136,16
ONT,363.087603,2018.08,803.477944,16
WAVES,362.347000,2017.07,452.611000,15
NANO,361.881034,2018.07,562.299786,42
MKR,361.862964,2019.01,289.184554,16
STRAT,361.243816,2018.04,794.304011,54
GNT,360.946791,2018.03,308.012033,52
MKR,360.839045,2018.10,342.036393,15
SNT,359.972460,2018.06,563.884206,57
DGB,359.275111,2018.06,492.507939,37
DGB,359.064545,2018.03,414.328917,34
SC,358.829227,2017.07,266.749767,29
DRGN,358.677198,2018.03,444.261138,115
ICX,358.107824,2018.09,394.629814,35
ARK,357.440623,2017.12,207.807525,52
BTS,357.310637,2017.12,148.766993,36
KNC,355.118998,2018.05,130.682670,85
HC,354.957400,2018.06,551.291957,71
ZEC,354.899725,2017.08,468.653272,16
WTC,353.803198,2018.06,481.805447,75
BTS,352.810394,2017.08,556.410867,28
XRP,352.168302,2015.07,254.649068,2
WAVES,350.913000,2017.08,362.347000,17
MKR,350.792328,2018.07,486.944630,15
SC,350.569465,2018.04,686.753877,49
DGD,350.440000,2018.01,202.154000,82
USDT,350.148972,2017.09,319.958100,9
BCN,349.983098,2017.12,224.414111,35
QTUM,349.483074,2018.11,349.129787,28
QTUM,349.129787,2018.10,426.628024,27
DGB,348.883652,2018.09,378.380747,37
ONT,348.442648,2018.11,365.586683,16
DCR,347.975167,2017.12,150.900495,27
ZEC,347.760761,2017.06,111.826255,12
GBYTE,346.382297,2018.02,525.082997,109
XLM,345.620704,2017.09,199.585759,8
ZIL,345.396692,2018.09,454.461304,32
ETHOS,344.641257,2018.01,111.645203,116
CNX,343.914704,2018.03,293.114651,59
ZRX,343.907452,2018.10,427.145833,37
AE,343.702866,2018.04,549.075459,47
ZEC,342.252065,2019.01,424.699693,22
MKR,342.036393,2018.09,390.377327,15
DOGE,340.387652,2018.08,311.174076,23
VERI,338.653949,2017.08,176.496040,53
R,338.135584,2018.03,264.208025,55
PIVX,336.770300,2018.03,331.819065,71
PIVX,336.290852,2018.05,216.181541,79
NAS,335.591620,2018.06,396.879350,92
LTC,333.811993,2014.03,568.439658,3
DCR,333.134293,2018.10,372.103844,30
ETHOS,332.098574,2018.03,285.888840,132
PIVX,331.819065,2018.02,642.160616,71
DOGE,331.768244,2017.06,66.664319,14
XMR,331.700454,2017.05,286.498173,7
LTC,328.534934,2014.06,294.193093,3
BTM,327.882387,2018.02,374.666187,46
HC,327.531784,2017.11,242.648248,55
BTS,326.311170,2018.09,427.901860,41
QASH,326.098150,2018.02,348.530000,69
VTC,324.334091,2017.12,138.784420,90
AION,324.009243,2018.06,521.923343,86
NAS,323.541320,2018.02,196.606100,80
REP,322.845600,2018.08,403.497600,33
REP,322.511200,2017.12,177.982200,30
AE,322.297606,2018.01,135.302871,41
STEEM,322.087509,2017.09,296.492391,28
SNT,321.617021,2018.04,535.339477,56
XIN,320.988665,2018.06,533.700220,64
WICC,320.050626,2018.06,296.057904,106
USDT,319.958100,2017.08,224.437398,9
WAVES,318.643000,2017.11,485.045000,20
XVG,318.638082,2018.08,406.742014,49
PPT,318.621693,2018.07,468.182349,60
DOGE,318.465574,2018.04,621.726561,23
STEEM,317.433160,2017.10,322.087509,30
FCT,316.168669,2018.03,257.649944,61
GNT,315.922580,2018.07,519.482406,59
WAVES,315.316390,2019.01,157.592921,25
MONA,315.230502,2018.03,237.572603,91
BTG,315.179691,2018.12,472.382570,28
VTC,314.353182,2018.01,324.334091,98
STEEM,313.856075,2018.08,438.143877,38
AION,313.663990,2018.03,263.449182,75
ZEC,312.816074,2019.03,287.047254,22
MKR,311.871799,2018.04,627.680473,15
WAVES,311.413000,2018.07,431.642000,22
DOGE,311.174076,2018.07,408.089278,23
KCS,309.945558,2018.05,207.426171,54
LSK,309.818365,2018.11,375.720570,32
STEEM,308.418934,2017.06,64.261006,21
GNT,308.012033,2018.02,907.877279,52
SYS,307.850382,2018.05,377.421169,105
STORJ,307.238045,2018.01,77.517744,81
LTC,306.358106,2014.04,333.811993,3
MONA,305.661102,2018.05,190.881194,101
BAT,304.374000,2018.11,170.755000,26
FUN,304.340823,2018.03,237.624838,100
ZIL,304.128515,2018.03,464.167015,30
USDC,303.768812,2019.02,288.816454,27
BCD,303.737481,2018.10,198.307930,45
GAS,302.819172,2018.05,158.068584,114
DASH,302.789487,2017.03,115.273070,8
BCD,302.187612,2018.07,474.925773,44
SC,301.476145,2018.08,399.776095,50
LRC,300.291035,2018.03,429.334835,66
ZIL,299.281304,2018.10,345.396692,33
XTZ,299.053526,2018.12,794.711088,21
MAID,298.960649,2017.09,149.755476,45
GAS,298.930506,2018.01,169.390827,93
BTS,298.744670,2018.10,326.311170,42
QASH,298.314100,2018.05,207.665500,76
LRC,298.083185,2018.06,542.612802,74
KIN,297.894122,2018.01,51.823002,72
STEEM,296.492391,2017.08,387.755354,26
STEEM,295.685560,2017.12,216.323522,33
ZIL,295.502465,2018.04,304.128515,32
XTZ,294.826017,2019.01,299.053526,21
DCR,294.532447,2018.04,553.167969,29
LTC,294.193093,2014.05,306.358106,3
CNX,293.114651,2018.02,208.590488,59
DGB,293.079678,2018.07,359.275111,37
BAT,292.916000,2018.06,491.364000,24
XRP,292.147928,2016.11,289.655692,3
RDD,292.146279,2018.05,122.156146,96
ELF,290.922500,2018.03,397.027500,70
NANO,289.793709,2018.10,398.524313,43
XRP,289.655692,2016.10,210.838195,3
KCS,289.518546,2018.06,309.945558,54
MKR,289.184554,2018.12,453.794407,16
USDC,288.816454,2019.01,178.770938,27
QASH,288.531950,2018.03,326.098150,69
REP,288.509100,2017.07,272.707600,21
ONT,288.372384,2019.03,179.253083,17
KMD,288.273873,2017.12,242.701271,39
ZEC,287.047254,2019.02,342.252065,22
XMR,286.498173,2017.04,184.160815,7
BTM,286.324820,2018.08,409.260304,52
WAN,286.210474,2018.07,496.777743,84
ETHOS,285.888840,2018.02,344.641257,130
NAS,285.629805,2018.03,323.541320,81
WTC,285.472550,2018.01,239.697000,63
CNX,284.872019,2018.05,220.424336,65
CND,284.847266,2018.02,141.780463,111
STRAT,284.087766,2017.11,385.043345,44
DOGE,283.171751,2019.01,263.285351,26
XVG,283.170297,2018.09,318.638082,49
REP,281.495500,2018.04,497.055900,33
STRAT,281.392259,2018.07,448.548851,55
ZIL,280.920002,2018.11,299.281304,34
ELF,280.765000,2018.06,496.195000,80
LSK,280.592223,2017.07,149.301823,20
GBYTE,279.250169,2018.03,346.382297,111
MKR,277.427317,2019.02,361.862964,16
ZRX,277.283347,2018.04,484.224990,35
KMD,277.033341,2018.04,427.883522,46
AE,276.669867,2018.11,245.808636,50
STEEM,275.703180,2018.09,313.856075,38
DGD,275.484000,2018.06,549.378000,102
GNT,275.374555,2017.09,208.077232,39
STORM,273.986378,2018.05,129.346777,134
XRP,273.755592,2016.03,229.580922,3
ARK,273.575883,2017.10,231.089227,45
KMD,273.369632,2018.06,417.840872,47
VET,272.996726,2018.12,577.450153,23
DOGE,272.983974,2017.07,331.768244,16
REP,272.707600,2017.06,181.383400,19
AE,272.512782,2018.09,403.922347,48
RDN,272.147744,2018.01,175.504727,114
WAVES,272.119726,2019.02,315.316390,25
BAT,271.738000,2018.07,292.916000,24
GAS,269.464135,2017.10,118.900625,73
ETHOS,269.397859,2018.05,154.444600,149
ICX,268.318674,2018.10,358.107824,36
WAVES,268.120448,2019.03,272.119726,25
DGB,267.511531,2018.10,348.883652,38
BCD,266.851207,2018.08,302.187612,44
SC,266.749767,2017.06,31.903217,28
XLM,266.626291,2017.07,388.774433,6
REP,266.615800,2017.09,194.746200,25
GXC,266.043600,2018.05,158.836200,60
BAT,264.922000,2018.08,271.738000,24
GXC,264.871200,2018.02,236.538700,54
DRGN,264.221578,2018.05,144.046907,129
R,264.208025,2018.02,203.636489,55
ARK,264.138357,2018.06,382.749729,63
AION,263.449182,2018.02,528.980363,75
BCD,263.316336,2018.11,303.737481,46
DOGE,263.285351,2018.12,440.812519,25
XRP,262.606741,2015.08,352.168302,2
GNT,261.373786,2017.12,184.104237,47
SNT,261.302789,2017.12,113.154777,46
RDD,260.357005,2018.03,209.178746,86
NANO,260.020712,2018.11,289.793709,44
KNC,259.561444,2017.10,254.818535,55
DENT,259.303750,2018.02,259.186987,84
DENT,259.186987,2018.01,6.181644,79
XRP,258.343800,2016.04,273.755592,3
DGB,257.919545,2017.06,8.112383,20
FCT,257.649944,2018.02,527.840365,61
POWR,257.472845,2018.02,455.615060,74
SYS,256.952478,2018.02,421.122732,93
XRP,256.452858,2015.05,252.255288,2
BAT,255.674000,2017.10,244.449000,21
BTS,255.487961,2018.11,298.744670,43
XRP,254.649068,2015.06,256.452858,2
SC,252.827905,2018.10,301.476145,52
PAY,252.765437,2017.10,377.291463,70
ARDR,252.496123,2018.06,423.371990,62
XRP,252.255288,2015.04,389.032252,2
FCT,251.341228,2018.05,181.020113,67
XIN,251.089152,2018.07,320.988665,65
VET,250.652077,2019.03,219.142902,23
XRP,250.163403,2015.09,262.606741,3
EOS,249.766733,2017.10,398.523490,5
WTC,249.681419,2018.04,492.747392,72
NXT,248.998737,2018.05,116.441435,117
VERI,248.749764,2018.04,428.210814,99
LOOM,247.834573,2018.05,41.389988,75
ICX,247.666259,2018.11,268.318674,37
HC,246.954315,2018.04,403.543663,69
DOGE,246.876828,2017.09,197.572304,19
XTZ,246.837105,2019.03,231.480460,21
SC,246.225265,2018.11,252.827905,54
ARDR,246.030599,2017.11,193.647061,50
SC,245.934238,2017.08,358.829227,33
AE,245.808636,2018.10,272.512782,49
SNT,245.586009,2018.07,359.972460,58
PAY,245.283200,2017.12,161.495541,83
PIVX,244.766601,2017.12,147.951048,63
BAT,244.449000,2017.09,116.111000,20
SC,244.176783,2017.09,245.934238,35
BNT,243.813774,2018.05,98.490241,91
KNC,243.646679,2018.03,458.068525,76
LTC,243.606662,2014.07,328.534934,3
KIN,242.744366,2018.02,297.894122,77
KMD,242.701271,2017.11,222.260814,38
HC,242.648248,2017.10,959.202720,48
VERI,242.118447,2018.05,248.749764,102
BCN,241.363230,2017.10,370.848345,31
DOGE,241.024466,2017.12,128.673014,22
AION,240.672571,2018.04,313.663990,82
WTC,239.697000,2017.12,112.562920,60
XRP,239.694615,2016.12,292.147928,3
MANA,239.465124,2018.01,38.815283,64
GXC,239.299200,2018.03,264.871200,54
DGB,239.297847,2018.11,267.511531,39
USDC,238.964776,2019.03,303.768812,27
DENT,238.923409,2018.03,259.303750,85
ETC,238.854521,2017.04,121.828082,10
BCN,238.609512,2018.11,417.868515,42
GTO,238.487068,2018.05,46.733430,136
XRP,238.429576,2017.02,229.312700,3
PART,238.416051,2018.03,198.455263,124
ONT,238.314715,2018.12,348.442648,17
FCT,237.837041,2017.09,171.348639,44
FUN,237.624838,2018.02,380.292291,98
MONA,237.572603,2018.02,580.166898,89
STEEM,237.468634,2018.10,275.703180,39
FUN,237.400818,2018.05,140.004862,110
DOGE,237.292659,2019.03,228.611251,26
SMART,236.986978,2018.01,23.243476,115
ARDR,236.889753,2018.04,398.695703,61
XRP,236.791502,2016.07,201.039207,3
GXC,236.538700,2018.01,115.793784,51
HT,235.930944,2018.06,139.548558,43
LINK,235.799200,2018.01,72.764300,29
BTG,235.776178,2019.01,315.179691,29
BTS,235.658344,2017.06,38.692897,23
WAX,235.434767,2018.05,88.153724,66
LTC,234.697395,2014.08,243.606662,3
VET,234.644707,2019.01,272.996726,23
NAS,234.400985,2018.07,335.591620,93
XRP,234.112149,2016.05,258.343800,3
IOST,234.014284,2018.03,315.124406,47
IOST,232.536360,2018.07,389.775960,53
BAT,231.729000,2018.09,264.922000,24
XTZ,231.480460,2019.02,294.826017,21
ARK,231.089227,2017.09,55.329785,43
GNT,230.576837,2018.08,315.922580,60
LOOM,230.356197,2018.06,247.834573,77
XZC,230.325140,2018.03,220.580729,72
SMART,230.249296,2018.02,236.986978,129
XRP,229.580922,2016.02,203.395183,3
XRP,229.312700,2017.01,239.694615,3
XVG,228.998364,2018.10,283.170297,50
CMT,228.781657,2018.06,181.259823,117
LSK,228.757409,2017.08,280.592223,23
DOGE,228.611251,2019.02,283.171751,26
LTC,228.536448,2017.01,192.221835,4
LINK,228.459700,2018.03,173.100900,29
ETC,227.567915,2016.08,76.439027,9
MAID,227.424784,2017.12,148.604183,56
WTC,226.531279,2018.07,353.803198,76
STEEM,226.171065,2018.11,237.468634,40
HC,224.904394,2018.07,354.957400,72
XRP,224.573575,2014.01,214.680817,2
USDT,224.437398,2017.07,107.500939,7
BCN,224.414111,2017.11,241.363230,35
OMG,224.279011,2018.12,454.904181,30
BCN,224.107281,2017.08,402.340277,27
XRP,224.099076,2017.03,238.429576,3
NXT,223.254509,2018.02,626.887448,104
BAT,223.210130,2019.03,138.816119,28
REP,222.347400,2018.09,322.845600,33
KMD,222.260814,2017.10,201.350962,34
NANO,222.142220,2018.08,361.881034,42
NPXS,221.982915,2018.11,194.310927,55
ZRX,221.503390,2018.12,442.258957,39
PIVX,220.869614,2018.06,336.290852,81
XZC,220.580729,2018.02,478.845129,72
BTM,220.532798,2018.09,286.324820,51
CNX,220.424336,2018.04,343.914704,64
GBYTE,220.303528,2017.07,120.369777,56
XMR,219.510179,2017.01,110.840792,7
VET,219.142902,2019.02,234.644707,23
MCO,218.583514,2018.01,62.448934,61
BTG,218.273346,2019.03,175.676609,29
MITH,217.736038,2018.08,157.988626,132
STRAT,217.397535,2018.08,281.392259,55
LTC,217.123932,2016.06,167.873296,4
KIN,216.978829,2018.03,242.744366,77
KCS,216.739922,2018.07,289.518546,54
STEEM,216.323522,2017.11,317.433160,33
PIVX,216.181541,2018.04,336.770300,77
KCS,216.098457,2018.08,216.739922,54
XLM,215.012278,2017.10,345.620704,8
BAT,214.674034,2018.12,304.374000,27
OMG,214.000707,2019.01,224.279011,31
DGD,213.956000,2018.07,275.484000,103
ELA,213.766220,2018.06,241.091585,84
LRC,213.405929,2018.07,298.083185,75
LTC,213.377827,2016.07,217.123932,4
STEEM,213.096298,2016.08,15.636748,16
MAID,213.087471,2018.06,169.642440,69
REP,213.085400,2017.10,266.615800,27
GAS,212.989600,2018.06,302.819172,116
SC,212.867441,2017.12,111.741605,42
GNT,212.771367,2017.10,275.374555,41
WAVES,212.465000,2018.10,212.272000,23
WAVES,212.272000,2018.09,188.692000,22
ARK,212.120855,2018.04,404.512126,62
ENG,211.834259,2018.05,111.229749,103
CNX,211.629513,2018.06,284.872019,65
XRP,210.838195,2016.09,202.266419,3
LRC,210.726906,2018.04,300.291035,71
QTUM,210.422730,2019.01,189.517518,30
TUSD,210.227305,2019.01,198.289661,32
XVG,209.634230,2018.11,228.998364,51
CTXC,209.591105,2018.06,298.019585,122
VERI,209.361041,2018.06,242.118447,104
POWR,209.347861,2018.05,111.150945,83
GBYTE,209.217852,2017.08,220.303528,66
TUSD,209.207500,2019.02,210.227305,32
RDD,209.178746,2018.02,375.552191,85
HC,208.848054,2018.08,224.904394,73
FCT,208.729260,2017.07,128.233783,36
CNX,208.590488,2018.01,162.792174,55
NEBL,208.461250,2018.05,99.045846,131
WTC,208.416423,2017.10,46.665659,51
BNT,208.275404,2018.06,243.813774,93
GNT,208.077232,2017.08,389.886466,36
GXC,207.960600,2018.06,266.043600,60
ARK,207.807525,2017.11,273.575883,51
QASH,207.665500,2018.04,288.531950,75
KCS,207.426171,2018.04,378.530708,53
KNC,206.600569,2018.06,355.118998,87
BNB,206.361018,2017.12,128.681565,7
DCR,206.026156,2017.09,159.855812,23
TUSD,205.516927,2019.03,209.207500,32
XZC,204.374131,2018.05,130.522992,80
REQ,204.328365,2018.02,502.145756,120
R,203.636489,2018.01,41.550129,52
POWR,203.595567,2018.03,257.472845,74
XRP,203.395183,2016.01,139.949725,3
BTS,203.284378,2017.10,387.154360,32
ENG,202.906304,2018.02,381.997494,91
NXS,202.898830,2018.02,176.977882,107
NPXS,202.778283,2018.09,188.915795,50
LTC,202.711223,2017.02,228.536448,4
MAID,202.652065,2017.07,179.445177,37
MAID,202.569248,2017.10,298.960649,47
XRP,202.266419,2016.08,236.791502,3
VERI,202.155167,2017.12,103.301574,78
DGD,202.154000,2017.12,122.325200,76
KMD,201.350962,2017.09,93.803615,32
XRP,201.039207,2016.06,234.112149,3
DCR,200.997490,2017.10,206.026156,24
NEBL,200.266881,2018.03,164.764345,117
POLY,199.852843,2018.06,167.839265,101
MONA,199.830152,2018.06,305.661102,103
XLM,199.585759,2017.08,266.626291,8
BAT,199.357000,2018.04,405.679000,24
BNB,199.268000,2017.09,10.045200,7
ENG,199.267769,2018.03,202.906304,93
PART,198.455263,2018.02,164.476908,122
NXT,198.454335,2018.03,223.254509,106
BCD,198.307930,2018.09,266.851207,44
TUSD,198.289661,2018.12,172.640726,31
PAY,198.253640,2018.02,444.276795,97
LTC,198.109559,2016.11,183.737744,4
SNT,197.827987,2018.08,245.586009,58
LINK,197.645350,2018.05,95.789400,31
DOGE,197.572304,2017.08,272.983974,18
MAID,197.553610,2018.02,498.409548,63
VERI,197.250859,2017.09,338.653949,60
NAS,196.606100,2018.01,61.718880,75
BNB,196.467000,2017.10,199.268000,7
LTC,196.290700,2017.03,202.711223,4
BNT,196.252980,2018.03,189.902623,82
FCT,196.177999,2017.12,101.725650,54
SYS,195.504644,2018.06,307.850382,107
REP,194.746200,2017.08,288.509100,24
ZIL,194.738977,2019.01,143.260254,36
NPXS,194.310927,2018.10,202.778283,53
ARDR,194.192515,2017.07,136.567227,34
GBYTE,194.179486,2017.09,209.217852,73
CND,194.171520,2018.03,284.847266,113
IOST,193.820760,2018.04,234.014284,52
BTM,193.707922,2018.11,193.321960,56
ARDR,193.647061,2017.10,139.887901,44
HT,193.363773,2018.07,235.930944,43
BTM,193.321960,2018.10,220.532798,54
REQ,193.243256,2018.05,100.931236,137
MITH,193.183676,2018.06,387.635829,128
SMART,193.005870,2018.03,230.249296,131
REQ,192.560709,2018.03,204.328365,122
LTC,192.221835,2016.12,198.109559,4
DGB,192.156484,2017.09,163.210008,27
MONA,190.881194,2018.04,315.230502,98
XRP,190.642010,2015.10,250.163403,3
ELF,190.570000,2018.07,280.765000,81
BNT,189.902623,2018.02,179.970710,81
QTUM,189.517518,2018.12,349.483074,29
SNT,189.156984,2017.08,146.828881,35
MANA,188.810193,2018.05,72.130650,74
WAVES,188.692000,2018.08,311.413000,22
ONT,187.817527,2019.01,238.314715,17
AION,187.767497,2018.07,324.009243,87
ETH,187.200922,2016.02,71.176658,2
RDD,186.869735,2018.06,292.146279,98
QTUM,186.652485,2019.03,167.779404,30
QASH,185.576300,2018.06,298.314100,78
ETN,185.567473,2018.05,128.221346,68
WAVES,185.264000,2018.11,212.465000,23
GNT,184.714840,2017.05,64.154668,27
PPT,184.609760,2018.08,318.621693,61
ETHOS,184.536982,2018.06,269.397859,153
XMR,184.160815,2017.03,182.228687,7
GNT,184.104237,2017.11,212.771367,46
NXS,183.840804,2018.03,202.898830,109
LTC,183.737744,2016.10,181.233098,4
DCR,183.643464,2018.12,368.311007,32
MCO,183.445348,2018.05,60.476893,71
MAID,183.272866,2018.03,197.553610,63
WTC,182.630362,2018.09,163.009933,78
XMR,182.228687,2017.02,219.510179,7
ZRX,181.968082,2019.01,221.503390,40
KIN,181.640341,2018.05,128.426951,86
REP,181.383400,2017.05,127.546100,17
CMT,181.259823,2018.05,47.685205,115
LTC,181.233098,2016.09,170.835349,4
DGB,181.049020,2018.04,359.064545,36
FCT,181.020113,2018.04,316.168669,66
PIVX,180.716276,2017.09,105.637861,50
NXT,180.329487,2017.08,140.763094,62
OMG,180.056684,2019.03,154.775730,31
BNT,179.970710,2018.01,75.054243,76
MAID,179.445177,2017.06,116.698333,34
PAY,179.265959,2018.05,166.706628,109
ONT,179.253083,2019.02,187.817527,17
LTC,179.083663,2015.11,127.360317,4
USDC,178.770938,2018.12,132.263916,26
REP,177.982200,2017.11,213.085400,29
KMD,177.291563,2018.07,273.369632,47
AOA,177.110036,2018.11,71.467436,61
NXS,176.977882,2018.01,79.802356,99
BTG,175.676609,2019.02,235.776178,29
R,175.628628,2018.05,150.516918,61
GNT,175.364785,2018.09,230.576837,60
LINK,175.274050,2018.11,112.386750,33
NAS,174.850280,2018.04,285.629805,88
GNT,173.484783,2018.04,360.946791,57
LINK,173.100900,2018.02,235.799200,29
FUN,172.807761,2018.06,237.400818,112
TUSD,172.640726,2018.11,107.678461,30
LTC,172.610028,2015.08,164.402970,3
AGI,171.494658,2018.03,239.844465,101
FCT,171.348639,2017.08,208.729260,41
XRP,170.957406,2015.11,190.642010,3
LTC,170.835349,2016.08,213.377827,4
BAT,170.755000,2018.10,231.729000,25
IOST,170.006760,2018.08,232.536360,53
MAID,169.642440,2018.05,112.100853,69
DGD,169.425800,2017.09,141.230600,58
WAX,169.408263,2018.02,433.325278,60
GAS,169.390827,2017.12,130.930270,86
SYS,169.343259,2017.12,133.097153,80
BAT,169.221000,2017.12,166.955000,23
MAID,169.194413,2018.08,151.318592,71
CND,169.007190,2018.05,88.444460,127
STRAT,168.907670,2018.09,217.397535,54
XRP,168.555267,2014.02,224.573575,2
LTC,167.873296,2016.05,147.408312,4
PAX,167.865500,2018.12,132.331435,53
POLY,167.839265,2018.05,81.085596,99
ETP,167.791617,2018.09,109.991312,94
QTUM,167.779404,2019.02,210.422730,30
XIN,167.574630,2018.08,251.089152,66
DCR,167.312119,2019.01,183.643464,33
BAT,166.955000,2017.11,255.674000,22
PAY,166.706628,2018.03,198.253640,99
ARDR,166.298451,2018.07,252.496123,63
BAT,166.002492,2019.01,214.674034,28
GBYTE,165.815633,2018.05,111.051748,124
GNT,165.699463,2018.11,149.479640,65
DGD,165.043400,2017.06,59.904800,39
RLC,164.881581,2018.01,53.998552,87
NEBL,164.764345,2018.02,105.467575,115
LSK,164.741792,2018.12,309.818365,33
ETP,164.730633,2018.11,162.069814,100
GXC,164.590800,2018.07,207.960600,61
PART,164.476908,2018.01,67.666348,111
LTC,164.402970,2015.07,66.082807,3
HOT,164.161126,2019.02,62.601600,38
VTC,163.853449,2018.03,137.146579,108
DGB,163.210008,2017.08,151.386723,25
WTC,163.009933,2018.08,226.531279,77
THETA,162.308136,2018.06,92.232645,45
STRAT,162.140566,2018.11,152.775279,59
ETP,162.069814,2018.10,167.791617,97
KMD,162.008458,2017.07,90.062978,27
REP,161.569163,2019.02,97.553509,37
PAY,161.495541,2017.11,252.765437,81
DGD,160.835600,2018.08,213.956000,104
PPT,160.182292,2018.09,184.609760,61
ARK,160.056533,2018.07,264.138357,64
DCR,159.956680,2019.03,146.812462,33
STORJ,159.892543,2018.05,109.025306,97
ETN,159.865902,2018.10,50.102466,74
DCR,159.855812,2017.08,156.106548,22
NULS,159.711600,2018.05,81.573600,94
LSK,159.198673,2019.01,164.741792,34
GXC,158.836200,2018.04,239.299200,59
REP,158.623300,2018.11,145.629000,35
GBYTE,158.516218,2017.12,126.667002,93
GAS,158.068584,2018.04,378.957520,109
MITH,157.988626,2018.07,193.183676,130
ETN,157.916586,2018.11,159.865902,77
WAVES,157.592921,2018.12,185.264000,24
RDN,157.346800,2018.02,272.147744,126
BAT,156.576000,2017.06,171.036000,15
NULS,156.186000,2018.06,159.711600,96
DCR,156.106548,2017.07,154.354042,19
PPT,154.891458,2017.09,125.529501,40
OMG,154.775730,2019.02,214.000707,31
BCD,154.696575,2018.12,263.316336,47
ETHOS,154.444600,2018.04,332.098574,141
BNT,154.383983,2018.07,208.275404,94
DCR,154.354042,2017.06,66.296388,17
GXC,154.254600,2018.08,164.590800,62
DGD,153.838200,2017.10,169.425800,63
LTC,153.658445,2016.01,145.149023,4
ZEN,153.219136,2018.05,71.473350,88
DGD,153.090000,2017.07,165.043400,44
SC,153.023627,2017.10,244.176783,37
